state,year,contest,party,mode,strategy,pct_r2,pct_rmse,pct_mean_abs_error,pct_median_abs_error,pct_mean_abs_pct_error,counts_r2,counts_rmse,counts_mean_abs_error,counts_median_abs_error,counts_mean_abs_pct_error,partisan_r2,partisan_rmse,partisan_mean_abs_error,partisan_median_abs_error,partisan_mean_abs_pct_error
NC,2020,PRES,DEM,party,uniform,0.627367580279411,0.029857457226805634,0.016217577955778318,0.007584089231965494,109941221882.4281,0.4770922058864343,618.2542874012884,406.85362013030243,277.8598901098901,677560358379768.4,0.6792888346281161,0.12723179344955046,0.09678831945010062,0.07541506620828971,804063808555.4497
NC,2020,PRES,DEM,Absentee,uniform,0.4339287583837156,0.03974218578522026,0.020154251723607495,0.009985649052580169,4016777200372.2065,0.4492868786502904,209.76129641254676,125.81729601753288,70.80167992926616,2.454205411003775e+16,0.48751770383139426,0.11087551165755019,0.08296329788821423,0.0634366585133142,2589547558716.1035
NC,2020,PRES,DEM,Early,uniform,0.466418091056263,0.03698084770072496,0.01954958488511253,0.008942141227244502,1366479489130.2175,0.3629137983991604,445.24676884653894,294.6631933280888,208.14261363636365,1.22892376362777e+16,0.5142385010998987,0.16068053020962464,0.12335944037800564,0.09551130850697476,330609778519.9402
NC,2020,PRES,DEM,party,by_area,0.27864650290323845,0.04154192059655199,0.025252515922348045,0.013656769213725259,1.313215005515347,-1.3444687909048527,1309.1120097657529,751.0130683404478,480.3117972997593,1.313215005515347,0.7150175112946038,0.11876398668235924,0.09356734711257077,0.07850143134304143,0.2586381731875514
NC,2020,PRES,DEM,Absentee,by_area,-0.0020714820458844763,0.05287684749490779,0.02986289864909744,0.01531313890655314,2312146329383.7593,-1.1875842818570526,418.06618708242763,220.76855548838122,115.22177997364312,2059184923003282.8,0.48812763681789395,0.11065595752838377,0.082805081890559,0.06332305556278539,2600601118338.0957
NC,2020,PRES,DEM,Early,by_area,0.03411134640392277,0.04975535693353267,0.02996229616607886,0.016409161805236085,2.063226252999739,-1.711828871019844,918.6134861948933,536.0989902117849,344.6064963958631,2.034380558513356,0.511431608943707,0.15971912798402785,0.12271731309981897,0.09488667811578266,0.33599821704997457
NC,2020,PRES,DEM,party,by_vap,0.9042191596061498,0.015137418647204068,0.008360111383766041,0.003982544708451174,0.32101959362091337,0.795389228303257,386.7397621684239,228.95744505942093,141.45957535699233,0.32101959362091337,0.7100175519040094,0.11980130150658452,0.09127239007972081,0.06958781382757948,0.2368140996245998
NC,2020,PRES,DEM,Absentee,by_vap,0.6419861834900285,0.03160574974364193,0.011893316408919816,0.005383479478554462,1789465940221.1682,0.6793562547166637,160.0567642121985,87.66047122843715,45.448137632584974,164683600567099.28,0.48812763681789395,0.11065595752838377,0.082805081890559,0.06332305556278528,2600601118338.0957
NC,2020,PRES,DEM,Early,by_vap,0.8605202237456189,0.018907405346984596,0.010166685815557611,0.004672639744538923,0.4434292652998718,0.7550409167666451,276.08858504249486,167.88983456446263,106.23796398728098,0.4372297391477766,0.511431608943707,0.15971912798402785,0.12271731309981897,0.09488667811578266,0.33599821704997457
NC,2020,PRES,DEM,party,by_cvap,0.9069404362978845,0.014920830833155672,0.008153610514653397,0.0037794886320671123,0.30556778876426766,0.8396162064731478,342.40083879947645,205.36839102770492,132.24178039765508,0.30556778876426766,0.7128696081482648,0.11921070656134403,0.0910609610959028,0.06989127983050589,0.235983231736869
NC,2020,PRES,DEM,Absentee,by_cvap,0.6541751429585361,0.031063065067919105,0.011461549111944613,0.004890470739002088,1776446222785.4946,0.7417975855607697,143.62921799210366,79.6929621924421,42.09896914506925,153269759075328.0,0.48812763681789395,0.11065595752838377,0.08280508189055902,0.06332305556278539,2600601118338.096
NC,2020,PRES,DEM,Early,by_cvap,0.8591501073331375,0.019000042574655873,0.009990612259640215,0.004501233704887842,0.42541507385861005,0.7928589950221478,253.88364010783857,154.3250826571833,100.19805711368147,0.41946740174432484,0.511431608943707,0.15971912798402785,0.12271731309981897,0.09488667811578261,0.33599821704997457
NC,2020,PRES,DEM,party,by_totpop,0.9046087025649301,0.015106605164434076,0.00838392752804261,0.004022306950009798,0.3213800925165921,0.8097798896369823,372.8917661725756,227.3936453963711,144.616782404712,0.3213800925165921,0.7091281759296386,0.11998487611434293,0.09140404917862444,0.0696265990769786,0.23692611673380623
NC,2020,PRES,DEM,Absentee,by_totpop,0.6392599508307547,0.03172585853755984,0.01206633093322752,0.005441587052190083,1789795300286.0923,0.6910882237943596,157.10133613776011,88.21147768061482,46.19093388965544,165439781987483.7,0.48812763681789395,0.11065595752838377,0.082805081890559,0.06332305556278528,2600601118338.0957
NC,2020,PRES,DEM,Early,by_totpop,0.8629265486358604,0.018743599151436727,0.01013161657008445,0.0046849289253665105,0.440272566812244,0.7726496452952234,265.98031440480605,165.02764793572834,104.22328838856455,0.43411717404592126,0.511431608943707,0.15971912798402785,0.12271731309981897,0.09488667811578261,0.33599821704997457
NC,2020,PRES,DEM,party,by_day_of,0.839871267314598,0.0195725374965351,0.01036531609175768,0.004384814851630465,0.38516149764522317,0.732705618553541,442.0277086789635,282.2222613348783,168.46586402579055,0.38516149764522317,0.9435835445625766,0.0528419186977317,0.039736948183965955,0.030651638314633384,0.10148139991991864
NC,2020,PRES,DEM,Absentee,by_day_of,0.5713087943843222,0.034585056578707085,0.015004609196397527,0.006419506634020934,1887407887454.9778,0.5108423219589677,197.69108446224183,113.74375285291916,54.06198570862098,356778738488971.7,0.6223428421811501,0.09501073571029059,0.07163982206538798,0.05588765143441066,1378972128585.5383
NC,2020,PRES,DEM,Early,by_day_of,0.7777729337295395,0.023865733703196206,0.012078811252893453,0.004823888578062164,144420044506.75107,0.7495787966784175,279.14973893653365,183.19515174681277,117.93497016361931,765581651828497.4,0.9245675322715053,0.06276328000165686,0.04582616945476698,0.034465546614054016,0.12312207616486145
NC,2020,PRES,DEM,party,by_voterfile_tot_votes,0.9254342385817497,0.013356178942226316,0.007588300146181159,0.0036314361639182696,0.28795124303242825,0.9084814041381097,258.64807665861656,183.32161968258364,131.955425973091,0.28795124303242825,0.7153899083447355,0.11868636469174461,0.09131974298294074,0.07080403475485751,0.23847763639761507
NC,2020,PRES,DEM,Absentee,by_voterfile_tot_votes,0.7113227067024641,0.028380661619451478,0.00966842553090211,0.004178848721552733,1805865504544.6565,0.8894674884539487,93.97398973494538,57.09245118264628,33.53502003089868,166780181196960.9,0.48760128034416006,0.1106694722145175,0.08283332242141385,0.06332305556278539,2596570740781.5864
NC,2020,PRES,DEM,Early,by_voterfile_tot_votes,0.8781801081994202,0.01766995398862469,0.009859167969968953,0.004688638220736736,0.43411170472088506,0.827127483394736,231.93412610274748,161.25860240746903,115.60364093235208,0.42804244615598686,0.5109781050285949,0.15980509660017048,0.12280539312894113,0.09501847938914176,0.3359660936896057
NC,2020,PRES,DEM,party,by_voterfile_mode,0.9465271911053165,0.011310426958400968,0.006351384181877614,0.003039209682720057,0.23601398564659132,0.9179156063187032,244.95419219220867,168.92245354746478,116.17594190230932,0.23601398564659135,0.7318650159585615,0.11519998449846265,0.08758767823317139,0.06708734422952678,0.2208579911891237
NC,2020,PRES,DEM,Absentee,by_voterfile_mode,0.7947233546358197,0.02393238464501817,0.0048245420198072585,0.0016744677187406861,1731936323526.8003,0.9856835822119311,33.82048476379063,22.138061364808856,13.840124365998747,112308641866301.27,0.48760128034416006,0.11066947221451752,0.08283332242141385,0.06332305556278539,2596570740781.5864
NC,2020,PRES,DEM,Early,by_voterfile_mode,0.9038126588105564,0.015701287793694257,0.008888199139900138,0.004275375191570662,0.35524481295412,0.8487898281699633,216.91629625245034,149.12128515864103,103.63583042246876,0.3502781820150999,0.5109781050285949,0.15980509660017048,0.1228053931289411,0.09501847938914179,0.3359660936896057
NC,2020,PRES,DEM,party,by_voterfile_party,0.9641561003182946,0.00926019489304207,0.0045986203629950805,0.001957674645640834,0.17524683082518885,0.9418902482410658,206.10052081146205,129.63966947177417,75.52729044987171,0.17524683082518885,0.961773787061665,0.04349670083630782,0.03257901097954015,0.025285502404633294,0.09182597732078591
NC,2020,PRES,DEM,Absentee,by_voterfile_party,0.7014363233633372,0.028862549346779207,0.009861869746450088,0.004131405616539335,1768900815330.568,0.7429191621629608,143.31693104447635,79.1366388587466,34.57717746304163,145136532930382.84,0.6966833975713156,0.08514750214020131,0.06330861592349764,0.04940657188510478,2178857764448.3335
NC,2020,PRES,DEM,Early,by_voterfile_party,0.9475412636771888,0.011595386420979582,0.005208946279207071,0.001975839934071061,0.2217981085599561,0.9647087438818462,104.79371465646453,67.13218584705938,45.4377287861567,0.21869717841820538,0.9509729363811493,0.050599289105914796,0.03562960967013131,0.026407120460699277,0.11194019320519921
NC,2020,PRES,DEM,party,by_voterfile_mode_party,0.9775486392941541,0.007328816268309257,0.0034112405974008574,0.001449440844078362,0.12940861094955544,0.9582527797174408,174.6901271377836,104.04521913480231,56.23653461154737,0.12940861094955544,0.9697234740933866,0.03871049282831575,0.02925211144309331,0.02286835865981679,0.08049820586623717
NC,2020,PRES,DEM,Absentee,by_voterfile_mode_party,0.801104955158703,0.023557444960165333,0.004662848035172414,0.0017946951200373774,1729865701290.5037,0.9633284652502658,54.12864922549449,30.213466353579953,14.646482682371605,112414153825309.83,0.7722971620953175,0.07377480028803332,0.04931981683839178,0.03528467694416937,2935121970474.546
NC,2020,PRES,DEM,Early,by_voterfile_mode_party,0.9631246791855802,0.009721744825225668,0.004410249604633559,0.0017712618749730139,0.17236514190074473,0.945620805279953,130.08225682712578,78.33317715113041,44.19635970792763,0.1699553275548182,0.9455903059952151,0.053304591024742554,0.03806192030465788,0.028947104660130216,0.1128894314957052
