state,year,contest,party,mode,strategy,pct_r2,pct_rmse,pct_mean_abs_error,pct_median_abs_error,pct_mean_abs_pct_error,counts_r2,counts_rmse,counts_mean_abs_error,counts_median_abs_error,counts_mean_abs_pct_error,partisan_r2,partisan_rmse,partisan_mean_abs_error,partisan_median_abs_error,partisan_mean_abs_pct_error
OK,2020,PRES,DEM,party,by_totpop,0.8163094867984938,0.023357788837551966,0.015497283061999137,0.010024118230912912,886219152944.0696,0.7705520982804989,98.48199341074603,57.71667689071184,29.80420397041651,3341387589914055.0,0.8087555807111566,0.056680760412945744,0.0389330515613269,0.026233859727393366,2594459262688.503
OK,2020,PRES,DEM,Absentee,by_totpop,0.1096170174195984,0.060214961148280094,0.04068534587491382,0.02552378755419116,16061869420087.379,0.3337393078598112,69.02687595181048,36.32479675062852,14.775362115033047,4899435384244770.0,0.2676987614307954,0.16155482117699907,0.1190875632095084,0.08870699930198658,60551422918364.94
OK,2020,PRES,DEM,Early,by_totpop,0.07426606762984556,0.07065722109910005,0.045588616623809475,0.029090123827431646,21098259235892.996,0.10205094607698084,34.81850974136055,22.639153768891116,14.170299535930251,6434108682430861.0,0.33183986674608335,0.13930045216664827,0.09992758157839203,0.07253183043897615,66204872821579.3
OK,2020,PRES,DEM,party,by_day_of,0.9317374304787751,0.014239006232597617,0.00847788816587128,0.0046000886560037604,0.1924827771550016,0.9369487250451106,51.62519699905576,28.24624825064239,14.724057520404187,0.1924827771550016,0.9667686660775862,0.02361005153580035,0.018017301184037438,0.014814739231356455,0.0963798272743862
OK,2020,PRES,DEM,Absentee,by_day_of,0.644648853833344,0.0380403798824744,0.021953594650525838,0.011209345401128765,6772757868791.432,0.7990913460082412,37.90490779649659,17.89491547446282,7.232244318181813,518039923530078.25,0.38910767234766197,0.14755616996564835,0.10190137388259565,0.07032357305655629,45540020219616.41
OK,2020,PRES,DEM,Early,by_day_of,0.5179924629836241,0.05098475962440432,0.029257946388367324,0.015698422245216788,8481465628442.046,0.7090433638577722,19.819763317879136,12.518309730387273,7.621621621621621,1661848459243666.2,0.5641683815729099,0.11245536446736243,0.07672051625497855,0.05350997970268828,46161980140025.04
OK,2020,PRES,DEM,party,by_voterfile_tot_votes,0.9453301413008988,0.01274272585600392,0.007997295462768336,0.004835155625286913,35361401637.12606,0.9444661419413636,48.44999186323358,27.449393332127297,14.416782938010755,9490572450197.902,0.9333057964543015,0.033472282472424876,0.02466055702664168,0.018846389720976534,1383948571387.6345
OK,2020,PRES,DEM,Absentee,by_voterfile_tot_votes,0.7144934384326028,0.03409761728257774,0.01981963045493299,0.011549314473884244,7572853877095.474,0.8449916437321747,33.29459052011536,16.36652773326262,6.7296028174525535,656651298869871.2,0.2676987614307953,0.1615548211769991,0.1190875632095084,0.08870699930198664,60551422918364.92
OK,2020,PRES,DEM,Early,by_voterfile_tot_votes,0.5556767612930137,0.04895115861521848,0.029149479493030487,0.01728847632913672,9305360028714.867,0.6738239652081596,20.985066745073347,13.313424372760803,8.06571693418549,1916885191896616.8,0.33183986674608335,0.13930045216664827,0.09992758157839203,0.07253183043897612,66204872821579.3
OK,2020,PRES,DEM,party,by_voterfile_mode,0.9839905769896432,0.006895665784545698,0.0039070183457935595,0.002024984387305001,50765451495.948715,0.9820362070740372,27.555849592393336,13.10866086558304,5.827554176712283,13677481626174.068,0.9540577599735935,0.027780967461034888,0.018419735456016374,0.012588817137128672,1615105101857.1792
OK,2020,PRES,DEM,Absentee,by_voterfile_mode,0.8835915338251566,0.021772498457012252,0.011631779577812232,0.005170059689069542,4424252206371.463,0.96240331452148,16.397245619311697,7.51253310687939,3.091627172195892,315712749895420.1,0.2676987614307953,0.1615548211769991,0.1190875632095084,0.08870699930198661,60551422918364.92
OK,2020,PRES,DEM,Early,by_voterfile_mode,0.8665347131144847,0.02682857610629844,0.014761575203842409,0.007033574799362768,3711667082203.026,0.8616732935092365,13.665872004422608,7.0003272294097965,3.299492385786806,506620427093500.9,0.33243997034865114,0.1391765200020784,0.0998133170112707,0.07250869499470736,65417471424247.93
OK,2020,PRES,DEM,party,by_voterfile_party,0.9544608395451818,0.011630031047347259,0.007331229456336977,0.004373804964872812,23526890154.94723,0.9636586430506466,39.19361797541849,23.3818488272832,13.49530173313844,7113865344079.061,0.9537471158331502,0.027874731453287137,0.019037276719809117,0.015023480372155562,2257067385996.123
OK,2020,PRES,DEM,Absentee,by_voterfile_party,0.7103374804180385,0.034344890572435595,0.01973731965048291,0.010855810855810853,7130968969565.256,0.8907817187400469,27.947553195360076,14.63707847632438,6.758689175769611,576455868436160.9,0.41527854393889163,0.14436089096005664,0.1003822990143396,0.06710083830252872,54134915221263.77
OK,2020,PRES,DEM,Early,by_voterfile_party,0.6275952946309373,0.04481475652997174,0.026747488386306563,0.015042027600219901,8404381826882.429,0.7651361841708733,17.80706675271927,11.550178722185908,7.281577110956036,1723354322104547.8,0.5337247392999642,0.1163679633096021,0.08038180979937738,0.05588516673252093,59046898470712.555
OK,2020,PRES,DEM,party,by_voterfile_mode_party,0.9912942237745876,0.005085013544970415,0.0027022797800163186,0.001276222381750014,46992759957.260086,0.9970257210971605,11.212581964700327,6.862375635695247,3.6730205278592383,10370329788397.104,0.9817532691458374,0.01750789025328658,0.009974840254780494,0.0074109052087935195,1665197171836.6758
OK,2020,PRES,DEM,Absentee,by_voterfile_mode_party,0.902265993879603,0.019949813287564348,0.00962851387988323,0.003797852363769486,2788228621812.0776,0.9910969842026666,7.9792981781828445,4.720992376405447,2.3719008264462813,158895043553043.62,0.5455613848112015,0.1273090094873903,0.07862258510789588,0.05090302247308642,39112489453982.75
OK,2020,PRES,DEM,Early,by_voterfile_mode_party,0.9300340521145544,0.019424811926644765,0.009772444878491797,0.003959040304816336,2161643679131.1218,0.9736466614920851,5.9648860385143925,3.567470797308965,2.013029315960912,214549833665301.6,0.7309983697879359,0.08777670869869163,0.053895229364922075,0.03450253131711029,28220097916371.754
OK,2020,PRES,DEM,party,by_voterfile_minus_day_of,0.9812544743184984,0.007461689554158166,0.004083155117840157,0.0020357876705104014,56279007988.6442,0.9740256499920771,33.13501180883141,13.93809283295102,5.81561159968021,14639805100673.562,0.9523482709423065,0.028293105204478662,0.018522942758378166,0.012334394426217893,1562867388342.7642
OK,2020,PRES,DEM,Absentee,by_voterfile_minus_day_of,0.6839603592731609,0.03587457499528126,0.01742325112783629,0.006328946456008962,6009301601250.923,0.9071658989208122,25.766171358666732,10.165345867441802,4.1818876576232356,335680937159071.0,0.26756860529975657,0.16160897857588757,0.11914514984985039,0.08875727253093901,60594397668484.43
OK,2020,PRES,DEM,Early,by_voterfile_minus_day_of,0.8351195701708705,0.029819339319539496,0.017081305957890598,0.008713173116680711,5029521507986.702,0.8478140452596377,14.33413918060254,8.21306583637619,4.312470808033627,783312123503273.2,0.33184510466187656,0.13934891497276466,0.0999843123899864,0.07255496588324489,66251926746825.62
OK,2020,PRES,DEM,party,by_scaled_voterfile_minus_day_of,0.9459178301108032,0.012674050061920399,0.006817088648762707,0.003366123336353055,68440104649.10441,0.9478735552276771,46.940081377114126,21.001568046283552,10.528297416167334,17507471509582.693,0.946210526370721,0.03006006599815604,0.020179352615027426,0.014751801105794556,1639178342890.6838
OK,2020,PRES,DEM,Absentee,by_scaled_voterfile_minus_day_of,0.2344470439806844,0.0558346250292713,0.027694849026286113,0.010536129015707947,4867549485224.91,0.8118183432889716,36.68468264116589,15.26236395647733,7.362688311182703,194548972306487.0,0.3115952245268674,0.14623823715654194,0.10738375243649806,0.08058823529411765,32353519917006.23
OK,2020,PRES,DEM,Early,by_scaled_voterfile_minus_day_of,0.7952359201955425,0.03323076570978025,0.01806847801611701,0.008527316499658592,2049711662381.3394,0.8127264165011745,15.900932385290748,8.590725151170691,4.0,178911433617407.06,0.42350907409176997,0.12341039532562913,0.08865518328674826,0.06537428373490403,26672807524787.33
OK,2020,PRES,REP,party,uniform,0.9312694917423873,0.013046113746393823,0.007953899343978513,0.004647069177961628,263983970977.45288,0.91083563899059,115.94303070559577,76.8904197051003,53.54545454545456,3652999624275796.5,0.8114484709088792,0.05628028810033549,0.03876774991305408,0.025688559378044318,0.06528410038700193
OK,2020,PRES,REP,Absentee,uniform,0.2989202234138084,0.04936926731446542,0.03306119511756985,0.02178649237472767,6689368100730.032,0.3360149538121563,51.28371792919069,28.82656468738927,14.090909090909092,3773124733931824.5,0.2676987614307952,0.1615548211769991,0.11908756320950838,0.08870699930198656,30668669110096.273
OK,2020,PRES,REP,Early,uniform,0.21975794882420463,0.060742546005056006,0.03837824428978778,0.025273224043715847,3805901200204.623,0.1391900575189885,75.54239376593848,49.92968861939587,35.727272727272734,5266203352057047.0,0.33183986674608335,0.13930045216664827,0.099927581578392,0.07253183043897621,12723436313296.488
OK,2020,PRES,REP,party,by_area,0.8769466048151411,0.017456339649116723,0.011416194023181359,0.007190761398381165,6461647066.828153,0.70060169697384,212.45828179847055,124.68266238363869,72.41558490227317,131091297427244.9,0.7277436186353416,0.06762858745684652,0.04880162923057341,0.03561450620512574,0.06924728653290423
OK,2020,PRES,REP,Absentee,by_area,-0.20273041181463602,0.06466318743077272,0.045890158786497326,0.03239457690591736,3917770278989.3813,-1.8051079126191079,105.40838032403457,48.31144333127546,19.17524633895662,1288301535343067.0,0.2676987614307952,0.1615548211769991,0.1190875632095084,0.08870699930198656,30668669110096.273
OK,2020,PRES,REP,Early,by_area,-0.30409954980563714,0.07852965460560093,0.05419222191964032,0.036009306593830566,1334613636826.8315,-1.2209049027634404,121.33946804829989,77.31497092706458,49.59384163658857,1354860336962444.2,0.33183986674608335,0.13930045216664827,0.099927581578392,0.07253183043897621,12723436313296.488
OK,2020,PRES,REP,party,by_vap,0.9176956274146592,0.01427637138903662,0.008625693250552752,0.004648764394418206,253497543792.98993,0.8956950295530236,125.401144405426,82.71975999238761,53.38125359401954,3581080360605952.0,0.8078198528846638,0.05681925607960288,0.03899988480262453,0.02610318381094634,0.06671685471953415
OK,2020,PRES,REP,Absentee,by_vap,0.10840488123111269,0.05567456125218649,0.0367503861899301,0.02291079812206573,6198207637981.505,0.19653545484504853,56.41358665557751,31.367301591785917,14.734007026065836,3725273423593559.5,0.2676987614307952,0.1615548211769991,0.11908756320950838,0.08870699930198656,30668669110096.273
OK,2020,PRES,REP,Early,by_vap,0.08058964921677847,0.0659375808055345,0.041172966414184005,0.02507763713742659,3908835544368.2573,0.03397513972257704,80.02602708068359,53.206048866292484,35.944235071545464,5541945335821490.0,0.33183986674608335,0.13930045216664827,0.09992758157839203,0.07253183043897621,12723436313296.488
OK,2020,PRES,REP,party,by_cvap,0.9115414511719911,0.014800496624152528,0.008873232172398295,0.0048452056886429135,212648747093.19928,0.8875589497886124,130.20013793854994,85.124684303951,52.10672169811323,3579195279158389.5,0.8084054978812328,0.05673261522913075,0.038875339179326784,0.02594378397673569,0.06620239087983726
OK,2020,PRES,REP,Absentee,by_cvap,0.027118058323440053,0.05815713895905638,0.038116403771113604,0.02257493783385377,6063286536536.942,0.1336998388732461,58.57800153863271,32.40139529212186,15.474036083890468,3857550861667604.0,0.2676987614307952,0.1615548211769991,0.1190875632095084,0.08870699930198656,30668669110096.273
OK,2020,PRES,REP,Early,by_cvap,0.03159324982222589,0.06767172059271567,0.04222071356013106,0.024316975402826287,3893510357230.8735,-0.032647125308840286,82.73953493001105,54.65196064885094,36.20614423327258,5528318889258988.0,0.33183986674608335,0.13930045216664827,0.099927581578392,0.07253183043897621,12723436313296.488
OK,2020,PRES,REP,party,by_totpop,0.9178583533154951,0.014262251332350522,0.008643983639858093,0.004724757195784364,265325385749.1053,0.8955444618068662,125.49162215801319,82.95329784295934,53.37179913535084,3646764800191589.0,0.8087555807111566,0.056680760412945744,0.03893305156132689,0.026233859727393366,0.06637634735772127
OK,2020,PRES,REP,Absentee,by_totpop,0.11108735317081297,0.055590746331357556,0.036831434881530435,0.023125382708897656,6300482743120.859,0.19709049941338197,56.39409764102641,31.429448311415417,14.877333605970758,3740298301784937.0,0.2676987614307952,0.1615548211769991,0.1190875632095084,0.08870699930198656,30668669110096.273
OK,2020,PRES,REP,Early,by_totpop,0.08394866773751342,0.06581702080647535,0.04122163923760424,0.024883964699231258,3842047052945.3574,0.033133210825305515,80.06089241057057,53.31652537987947,35.78133238191513,5444603722346908.0,0.33183986674608335,0.13930045216664827,0.099927581578392,0.0725318304389761,12723436313296.488
OK,2020,PRES,REP,party,by_day_of,0.9623906949520384,0.00965059382173592,0.005436955179383191,0.002723366673058697,0.10208485363571253,0.957237864560458,80.29318584467063,48.80654923595144,30.4030703320243,0.10208485363571253,0.9667686660775862,0.023610051535800345,0.018017301184037438,0.014814739231356566,0.025607339553940445
OK,2020,PRES,REP,Absentee,by_day_of,0.7332290125119109,0.030453853929616387,0.01894674932663979,0.011126530485243556,1349222343401.6208,0.740499082600212,32.06046391286909,16.176270465386594,7.568401868094327,319604349465793.8,0.38910767234766186,0.14755616996564835,0.10190137388259565,0.07032357305655623,28908138749944.586
OK,2020,PRES,REP,Early,by_day_of,0.4821143672385262,0.0494874694081685,0.028736622385433595,0.01603388133919209,530702107951.7284,0.5054617501251853,57.25811533879254,35.16726888293742,22.46037215713301,452898893734249.9,0.5641683815729099,0.11245536446736243,0.07672051625497855,0.053509979702688226,11942151149346.232
OK,2020,PRES,REP,party,by_voterfile_tot_votes,0.9799870575321705,0.007039824887916479,0.003950244218429141,0.001960154203200122,0.08364380061963861,0.9762805300772661,59.80004176812587,35.83624726213089,22.71970027010542,0.08364380061963861,0.9333057964543015,0.033472282472424876,0.02466055702664168,0.018846389720976464,0.04270600059060744
OK,2020,PRES,REP,Absentee,by_voterfile_tot_votes,0.8269462867841214,0.024528072620726423,0.015411413441722888,0.008992058675479725,1468675068620.9854,0.8518749078295892,24.222260491143253,12.626302505115024,6.2522522522522515,452249538285733.4,0.2676987614307952,0.1615548211769991,0.1190875632095084,0.08870699930198656,30668669110096.273
OK,2020,PRES,REP,Early,by_voterfile_tot_votes,0.6777844372147945,0.03903476518317305,0.02212837468036629,0.012109739796972108,475010321948.45483,0.6985591505297913,44.70315319490394,26.811000944154998,17.444989488437272,437977437749170.8,0.33183986674608335,0.13930045216664827,0.099927581578392,0.07253183043897615,12723436313296.488
OK,2020,PRES,REP,party,by_voterfile_mode,0.9987532298608441,0.0017571125434477771,0.0010363539246082386,0.0005946713097020467,0.03408510793142435,0.9949426102841786,27.612911960789734,13.334316273239953,5.987380435089335,0.034085107931424344,0.9540577599735935,0.027780967461034888,0.018419735456016377,0.012588817137128672,0.03387009486455288
OK,2020,PRES,REP,Absentee,by_voterfile_mode,0.9414250250913021,0.014270165757247778,0.008681375294942877,0.005056556748466258,589947291076.9176,0.9327688711234372,16.318699879136208,7.492226468276448,3.08203125,220661070125716.78,0.2676987614307952,0.1615548211769991,0.1190875632095084,0.08870699930198656,30668669110096.273
OK,2020,PRES,REP,Early,by_voterfile_mode,0.986665520237072,0.007940838310789854,0.004702149914315029,0.0026237852324808852,47973296120.15772,0.9711871357620656,13.820708963772324,7.236763571840955,3.471518987341774,90830064080368.53,0.33243997034865114,0.1391765200020784,0.0998133170112707,0.07250869499470747,12732479267321.572
OK,2020,PRES,REP,party,by_voterfile_party,0.9797961112445012,0.007073329138178589,0.0039786308899015105,0.0020603249972215264,0.07461768170372661,0.9793659903889286,55.77515834712407,34.93098033637781,22.574088644112237,0.07461768170372661,0.9537471158331502,0.027874731453287137,0.01903727671980912,0.015023480372155618,0.025473345335762912
OK,2020,PRES,REP,Absentee,by_voterfile_party,0.8303654193935023,0.024284555399684347,0.014876202443093308,0.008380820681921704,1339099555142.1355,0.8864028777110897,21.212117218242252,11.413510330648649,5.812606473594547,270912455443767.28,0.41527854393889163,0.14436089096005664,0.1003822990143396,0.06710083830252866,25768498949108.473
OK,2020,PRES,REP,Early,by_voterfile_party,0.6660472920242972,0.039739353686363506,0.022681638686795107,0.012156882886758112,441633902584.8158,0.7165700565396173,43.34709227808296,26.998978619485943,17.48235294117647,371090773136253.56,0.5337247392999641,0.11636796330960211,0.08038180979937738,0.05588516673252092,11371830062680.967
OK,2020,PRES,REP,party,by_voterfile_mode_party,0.9992365451005429,0.0013749853667987782,0.0007543464511724806,0.00035135014729510694,0.01581100879500891,0.9993161916293647,10.153510074613562,6.476084526055876,4.048644047835751,0.01581100879500891,0.9817532691458374,0.01750789025328658,0.009974840254780492,0.007410905208793561,0.013714201230311055
OK,2020,PRES,REP,Absentee,by_voterfile_mode_party,0.9535738657407303,0.012704401887169772,0.007052282723036354,0.0033703717324502086,362750764838.5335,0.9892472034722093,6.526210346505067,3.942719741195557,2.416549789621314,40910484942983.93,0.5455613848112015,0.1273090094873903,0.07862258510789588,0.05090302247308637,7383590822438.92
OK,2020,PRES,REP,Early,by_voterfile_mode_party,0.9913064518930961,0.006411753915207255,0.003630423288241004,0.0017535612216725283,0.10501192882514822,0.9940055189020294,6.303952074669014,4.140923466832321,2.592465753424648,0.10501192882514822,0.7309983697879359,0.08777670869869163,0.053895229364922075,0.034502531317110285,0.07592404654690359
OK,2020,PRES,REP,party,by_voterfile_minus_day_of,0.9984342972822616,0.0019690694568496813,0.0010976798050734635,0.0006457254711189769,0.03520285115991137,0.9925940040602863,33.414943604774514,14.300468762004506,6.254347826086928,0.03520285115991136,0.9523482709423065,0.02829310520447866,0.018522942758378166,0.01233439442621792,0.03392281481633704
OK,2020,PRES,REP,Absentee,by_voterfile_minus_day_of,0.7194896648017031,0.03122823189647247,0.01730661253324595,0.007928088925319647,1323099300601.4778,0.8768113627894746,22.08948948538423,10.745960577388919,5.524459078080902,337187172815570.75,0.26756860529975657,0.16160897857588757,0.11914514984985039,0.0887572725309389,30690435376320.613
OK,2020,PRES,REP,Early,by_voterfile_minus_day_of,0.9565185446406926,0.014339379235449739,0.008097441492540363,0.004483434757788472,199698584317.3296,0.9199805471774757,23.03217193638123,11.439059257936417,6.1827768014059785,157559805696882.84,0.33184510466187656,0.13934891497276466,0.0999843123899864,0.07255496588324495,12732479267321.572
OK,2020,PRES,REP,party,by_scaled_voterfile_minus_day_of,0.9847910250912365,0.006137003269890546,0.0035737944348507205,0.0020603631413877443,0.0760525150754776,0.9790854078232714,56.153094946550304,33.233606943654976,22.841187925234607,0.07605251507547758,0.946210526370721,0.03006006599815604,0.02017935261502743,0.014751801105794604,0.03496597663126076
OK,2020,PRES,REP,Absentee,by_scaled_voterfile_minus_day_of,0.1321339311883174,0.05492869948783127,0.030092890025915482,0.01479576095910018,1201395558017.4634,0.6959886397697272,34.70126123895144,17.298822049433568,10.918879629966284,287524698470693.75,0.3115952245268673,0.14623823715654194,0.10738375243649806,0.08058823529411768,23789149027146.98
OK,2020,PRES,REP,Early,by_scaled_voterfile_minus_day_of,0.86054382022855,0.025680128754438057,0.015068054867855679,0.008597165835877357,44465779910.615456,0.8648537663331952,29.93223034980872,18.807012562022166,12.827626407510653,67673890545628.305,0.42350907409176997,0.12341039532562913,0.08865518328674826,0.06537428373490406,7605403043665.953
OK,2016,PRES,DEM,party,uniform,0.9443982949096127,0.012558021559149674,0.007808373279314197,0.00506732174778074,385213328476.96576,0.939920400132903,39.539506603311715,23.488463995786724,13.079999999999984,1344125577369352.5,0.9212920098043937,0.03475960374744147,0.020801469143645154,0.012545302260481866,1218029680975.5168
OK,2016,PRES,DEM,Absentee,uniform,0.2221261024118094,0.06009258946304041,0.03932128684844237,0.026866934630844087,37988600406911.945,0.3907952299689378,15.851288501023806,8.016074311857762,4.0,3830801237068674.5,0.15386336305619752,0.17295711478030124,0.1296754380868492,0.10027224027399664,120980031980530.64
OK,2016,PRES,DEM,Early,uniform,0.17850953262565739,0.06888690536580067,0.04256085081299953,0.02719155844155844,26850358086149.355,0.2884870164636961,26.940228659624225,16.489186577144334,9.682926829268293,5085746952272284.0,0.2901975205172662,0.13981680032726262,0.09890848809236026,0.07144654088050312,66514524812289.32
OK,2016,PRES,DEM,party,by_area,0.9002872121822331,0.0168171577749902,0.011499371311350908,0.007974523075774034,12594813046.105194,0.7010830973435793,88.19479733516552,42.30818426122275,20.247367411750503,68077919405241.5,0.9332742859098566,0.0320045717731344,0.020281129983441757,0.012303121518787735,618347203849.2324
OK,2016,PRES,DEM,Absentee,by_area,-0.324191273484445,0.07840462467953178,0.05471205050526024,0.03902998836341483,39816300299592.945,-2.221122970369767,36.44908036586434,14.501446538006796,5.543339134621564,4505994272765004.0,0.15491523555324638,0.17196806065611847,0.12905684289181166,0.10013323604986835,120432193098110.73
OK,2016,PRES,DEM,Early,by_area,-0.3279055220710607,0.08758283512782192,0.06037973671253164,0.04310720747768278,24802848311662.08,-1.9084531476182223,54.46793354368249,28.323599722740536,14.762133958538662,5483340735357998.0,0.2876114589048362,0.13942110578126515,0.09876144267622357,0.07144654088050312,66797766223839.18
OK,2016,PRES,DEM,party,by_vap,0.935886489995882,0.013485030908086806,0.008360319408254078,0.004902477522407599,344355310988.0432,0.9245287739883751,44.315783537402694,25.74439337066412,13.930870762510693,1329130325283154.8,0.9185003393314635,0.035370671576865444,0.020617278688694233,0.01217155511255115,1188517690887.827
OK,2016,PRES,DEM,Absentee,by_vap,0.06205301246347794,0.0659865565813218,0.04259924236636889,0.027182278105533763,36243614990845.26,0.2705832106161633,17.34486007218086,8.809992975167413,4.0981111875812495,3931204639950395.0,0.1549152355532465,0.17196806065611844,0.12905684289181166,0.10013323604986835,120432193098110.73
OK,2016,PRES,DEM,Early,by_vap,0.06277330072516896,0.07357965329761476,0.045379912144436735,0.027738565782044054,24780778585885.98,0.10847796720629377,30.15615057648038,17.903374896177887,10.109184523358824,4694480062965382.0,0.2876114589048362,0.13942110578126515,0.09876144267622357,0.07144654088050312,66797766223839.18
OK,2016,PRES,DEM,party,by_cvap,0.931674218144521,0.013920969256566528,0.008617353031801847,0.005093154164556975,292251220386.91016,0.9167982359943746,46.53010117817982,26.576214337584556,13.916721282824284,1456512811885396.8,0.9176085424240692,0.03556366400391022,0.020458689950135316,0.011647698776764054,1193547257855.3892
OK,2016,PRES,DEM,Absentee,by_cvap,-0.0077875943361274125,0.06839916869116305,0.04380822438534983,0.026671734142235032,36819233242689.09,0.213544755406616,18.010257796241596,9.08779920897866,4.180929095354522,4042435256788004.5,0.15491523555324638,0.17196806065611847,0.12905684289181166,0.10013323604986835,120432193098110.73
OK,2016,PRES,DEM,Early,by_cvap,0.02021670525836261,0.07523162217160476,0.04649551740146571,0.027450980392156862,23788657296212.824,0.01992409923345906,31.61838752780748,18.419821434975944,9.769591252278053,4659266604723283.0,0.2876114589048362,0.13942110578126515,0.09876144267622357,0.07144654088050312,66797766223839.18
OK,2016,PRES,DEM,party,by_totpop,0.9356666963149103,0.013508125796335653,0.008363601605179379,0.004888155462177211,351441068904.13336,0.9251301390359893,44.13887331022095,25.673074127886444,14.021119324181626,1332715073548961.0,0.9189466084082331,0.035273698752019154,0.020614304070309668,0.012325162434553782,1184508171084.1064
OK,2016,PRES,DEM,Absentee,by_totpop,0.06772549756144619,0.06578671831049404,0.04256339084868479,0.026651817059293516,36211187170460.43,0.27776924203531606,17.25920999183692,8.786736904340131,4.080929711565387,3920218443431102.5,0.1549152355532465,0.17196806065611844,0.12905684289181166,0.10013323604986835,120432193098110.73
OK,2016,PRES,DEM,Early,by_totpop,0.062145353041333506,0.07360429858152664,0.04538203729104316,0.02755839612705919,24766140022027.324,0.11451848601150327,30.053815248525332,17.858586528041847,10.091045335331586,4681787210319517.0,0.2876114589048362,0.13942110578126515,0.09876144267622357,0.07144654088050312,66797766223839.17
